Phase,ConfigID,ProblemTag,Folder,FolderExists,ExpectedRuns,FoundRuns,MissingRuns,ExtraRuns,PrefixMismatch,MetricChecked,MetricMissing,Status
A,A12,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A12,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A12,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A13,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A13,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A13,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A13,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A13,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A13,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A13,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A13,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A13,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A13,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A13,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A13,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A13_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A14,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A14,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A14,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A14,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A14,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A14,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A14,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A14,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A14,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A14,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A14,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A14,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A14_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A15,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A15,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A15,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A15,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A15,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A15,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A15,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A15,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A15,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A15,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A15,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A15,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A15_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A16,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A16,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A16,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A16,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A16,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A16,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A16,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A16,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A16,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A16,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A16,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A16,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A16_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A17,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A17,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A17,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A17,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A17,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A17,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A17,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A17,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A17,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A17,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A17,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A17,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A17_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A18,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A18,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A18,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A18,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A18,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A18,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A18,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A18,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A18,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A18,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A18,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A18,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A18_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A19,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A19,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A19,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A19,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A19,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A19,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A19,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A19,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A19,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A19,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A19,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A19,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A19_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A20,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A20,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A20,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A20,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A20,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A20,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A20,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A20,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A20,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A20,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A20,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A20,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A20_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A21,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A21,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A21,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A21,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A21,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A21,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A21,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A21,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A21,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A21,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A21,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A21,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A21_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A22,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A22,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A22,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A22,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A22,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A22,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A22,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A22,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A22,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A22,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A22,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A22,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A22_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A23,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A23,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A23,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A23,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A23,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A23,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A23,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A23,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A23,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A23,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A23,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A23,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A23_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A24,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A24_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A24,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A24_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A24,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A24_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A24,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A24_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A24,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A24_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A24,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A24_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A24,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A24_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
