Phase,ConfigID,ProblemTag,Folder,FolderExists,ExpectedRuns,FoundRuns,MissingRuns,ExtraRuns,PrefixMismatch,MetricChecked,MetricMissing,Status
C,C12,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C12_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C12,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C12_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C12,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C12_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C13,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C13,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C13,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C13,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C13,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C13,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C13,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C13,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C13,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C13,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C13,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C13,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C13_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C14,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C14,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C14,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C14,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C14,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C14,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C14,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C14,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C14,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C14,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C14,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C14,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C14_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C15,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C15,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C15,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C15,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C15,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C15,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C15,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C15,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C15,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C15,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C15,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C15,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C15_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C16,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C16,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C16,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C16,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C16,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C16,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C16,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C16,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C16,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C16,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C16,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C16,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C16_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C17,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C17,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C17,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C17,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C17,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C17,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C17,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C17,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C17,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C17,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C17,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C17,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C17_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C18,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C18,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C18,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C18,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C18,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C18,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C18,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C18,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C18,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C18,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C18,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C18,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C18_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C19,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C19,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C19,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C19,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C19,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C19,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C19,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C19,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C19,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C19,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C19,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C19,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C19_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C20,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C20,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C20,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C20,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C20,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C20,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C20,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C20,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C20,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C20,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C20,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C20,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C20_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C21,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C21,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C21,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C21,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C21,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C21,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C21,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C21,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C21,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C21,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C21,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C21,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C21_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C22,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C22,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C22,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C22,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C22,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C22,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C22,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C22,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C22,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C22,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C22,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C22,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C22_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C23,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C23,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C23,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C23,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C23,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C23,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C23,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
C,C23,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
C,C23,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_WFG2_M3,True,30,30,0,0,0,30,0,OK
C,C23,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_WFG5_M3,True,30,30,0,0,0,30,0,OK
C,C23,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_MaF1_M3,True,30,30,0,0,0,30,0,OK
C,C23,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C23_MaF5_M3,True,30,30,0,0,0,30,0,OK
C,C24,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C24_ZDT1_M2,True,30,30,0,0,0,30,0,OK
C,C24,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C24_ZDT6_M2,True,30,30,0,0,0,30,0,OK
C,C24,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C24_WFG4_M2,True,30,30,0,0,0,30,0,OK
C,C24,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C24_WFG9_M2,True,30,30,0,0,0,30,0,OK
C,C24,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C24_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
C,C24,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C24_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
C,C24,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseC/IVFSPEA2V2_C24_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
