cycle_key,case_id,panel_role,display_label,point_group,point_index,f1,f2,f3
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1923,0.999198465369976,0.0400303235345932,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1924,0.999219936023012,0.0394907515016895,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1925,0.999241094336383,0.038951705860306,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1926,0.999261941193324,0.0384131863108083,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1927,0.999282477475277,0.037875192552282,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1928,0.999302704061888,0.0373377242825407,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1929,0.999322621831012,0.0368007811981337,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1930,0.999342231658711,0.0362643629943545,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1931,0.999361534419259,0.0357284693652481,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1932,0.999380530985137,0.0351931000036196,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1933,0.999399222227038,0.0346582546010412,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1934,0.999417609013867,0.034123932847861,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1935,0.99943569221274,0.03359013443321,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1936,0.999453472688988,0.0330568590450105,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1937,0.999470951306157,0.0325241063699834,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1938,0.999488128926006,0.0319918760936564,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1939,0.999505006408512,0.0314601679003711,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1940,0.999521584611871,0.0309289814732915,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1941,0.999537864392493,0.0303983164944109,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1942,0.999553846605011,0.0298681726445598,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1943,0.999569532102279,0.0293385496034139,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1944,0.999584921735368,0.0288094470495011,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1945,0.999600016353577,0.0282808646602092,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1946,0.999614816804425,0.0277528021117938,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1947,0.999629323933657,0.0272252590793853,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1948,0.999643538585245,0.0266982352369968,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1949,0.999657461601386,0.0261717302575312,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1950,0.999671093822508,0.0256457438127888,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1951,0.999684436087265,0.0251202755734749,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1952,0.999697489232545,0.0245953252092066,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1953,0.999710254093465,0.0240708923885209,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1954,0.999722731503378,0.0235469767788814,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1955,0.999734922293869,0.0230235780466858,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1956,0.99974682729476,0.0225006958572734,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1957,0.999758447334109,0.0219783298749319,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1958,0.999769783238213,0.0214564797629049,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1959,0.999780835831609,0.0209351451833994,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1960,0.999791605937072,0.0204143257975921,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1961,0.999802094375623,0.0198940212656374,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1962,0.999812301966524,0.0193742312466741,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1963,0.999822229527284,0.0188549553988326,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1964,0.999831877873655,0.0183361933792418,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1965,0.99984124781964,0.0178179448440364,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1966,0.99985034017749,0.0173002094483637,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1967,0.999859155757707,0.0167829868463908,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1968,0.999867695369043,0.0162662766913113,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1969,0.999875959818507,0.0157500786353525,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1970,0.99988394991136,0.015234392329782,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1971,0.99989166645112,0.014719217424915,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1972,0.999899110239565,0.0142045535701207,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1973,0.99990628207673,0.0136904004138295,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1974,0.999913182760912,0.0131767576035396,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1975,0.999919813088672,0.0126636247858241,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1976,0.999926173854832,0.0121510016063372,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1977,0.999932265852482,0.0116388877098214,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1978,0.999938089872979,0.0111272827401141,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1979,0.999943646705949,0.0106161863401542,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1980,0.999948937139287,0.0101055981519888,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1981,0.999953961959163,0.0095955178167798,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1982,0.999958721950019,0.0090859449748108,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1983,0.999963217894571,0.0085768792654932,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1984,0.999967450573815,0.0080683203273731,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1985,0.999971420767024,0.0075602677981377,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1986,0.999975129251752,0.0070527213146219,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1987,0.999978576803836,0.0065456805128146,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1988,0.999981764197394,0.0060391450278654,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1989,0.999984692204833,0.0055331144940911,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1990,0.999987361596847,0.0050275885449816,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1991,0.999989773142416,0.0045225668132069,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1992,0.999991927608814,0.004018048930623,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1993,0.999993825761606,0.0035140345282787,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1994,0.999995468364654,0.0030105232364214,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1995,0.999996856180112,0.0025075146845037,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1996,0.999997989968435,0.0020050085011898,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1997,0.999998870488378,0.0015030043143612,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1998,0.999999498496996,0.0010015017511236,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,1999,0.999999874749648,0.0005005004378126,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),reference_pf,2000,0.9999999999995,9.999999999995e-07,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,1,1.6906962129167595,1.774153183891786e-07,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,2,1.849576889491808,1.2198762153681904e-127,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,3,1.4035895574859982,3.1530503716832154e-21,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,4,1.7618685715972042,1.3240329288581162e-61,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,5,1.709022741057659,1.3159183083541354e-28,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,6,1.7927302333799018,2.3694261365520217e-150,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,7,1.9019128649688395,7.078458792746316e-166,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,8,1.6910542309317058,2.792194517488352e-61,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,9,2.157129971357958,1.2599434904609063e-221,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,10,1.779622664194089,2.2769849436567198e-60,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,11,1.5411358910287092,2.2702846203691104e-17,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,12,2.3287384085134977,9.831251053951185e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,13,1.705738137109813,2.4216991999440247e-157,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,14,1.5671435176650281,7.171545187675348e-08,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,15,2.0484068687604866,1.8233975049861413e-95,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,16,1.6111936269010139,1.364396145394025e-11,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,17,1.7056000843540375,2.6125079397065966e-23,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,18,1.7733681285487077,6.150816027379028e-102,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,19,1.8321390926129935,1.1236374044287995e-71,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,20,1.7159317631194413,1.5340832661542378e-78,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,21,1.6947640162820257,3.5635099483704766e-77,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,22,1.8836574299178082,5.955861339203591e-84,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,23,1.4212962954630017,3.9965453988022794e-46,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,24,1.4119653109117256,7.858403032929035e-30,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,25,1.7566266336284162,8.682676334537912e-124,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,26,1.5889125147034173,0.020621506403893555,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,27,1.47276982253487,2.3691566918787865e-12,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,28,1.7415511543199789,2.8577926915748e-59,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,29,1.540700889487923,5.356253566382952e-34,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,30,1.310684482920305,1.3366336450392535e-25,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,31,1.5764112419667249,2.3624553273356114e-41,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,32,1.8486429202124515,1.0323082281544123e-86,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,33,1.6540931403311983,3.6538587326612675e-09,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,34,2.2304483909209916,1.4469657218871612e-112,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,35,1.648235409276521,2.973410804089547e-05,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,36,1.8133813461189332,3.687749450785494e-71,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,37,1.7148151289756441,3.3526895604955165e-205,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,38,1.7285076458644852,2.3401421086019006e-29,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,39,2.228521276252869,0.0,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,40,2.2377902144332564,6.034405503324297e-156,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,41,2.5844437238106623,3.4229237992681026e-245,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,42,1.690866155432988,6.292994082816662e-166,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,43,2.186118569170768,9.229151891277271e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,44,1.5337147647784637,6.474894235679185e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,45,2.1486370580627776,9.070915936462865e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,46,1.691044568494681,2.792178563296468e-61,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,47,1.6072462768116915,1.0894654095431388e-26,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,48,1.645484750149629,5.767247074051203e-65,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,49,1.7273881986724962,6.42892027736501e-166,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,50,1.9308469320771606,8.15146985449481e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,51,2.002143042603035,1.1694182209666608e-221,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,52,2.230867622022784,0.0,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,53,1.6981312861625049,9.482604130983443e-87,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,54,1.4902316447726556,5.131264154983417e-43,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,55,2.352956834096042,9.933494148823061e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,56,1.717408677941118,2.9691724097106494e-61,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,57,2.0572322803541887,6.468705169814113e-112,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,58,1.591128876407584,6.749691402971932e-209,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,59,2.51448682981728,0.0,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,60,1.5555949259026804,0.0,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,61,1.8039649606658188,3.4744101457767875e-101,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,62,1.7928266687145018,6.854909552859385e-67,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,63,1.6903405774196678,2.7721637168935694e-139,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,64,1.2434596713693227,1.268077904835278e-25,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,65,1.4498845304781016,1.0089865796923971e-28,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,66,1.5186116132751803,5.27946009835773e-34,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,67,1.9501816750321623,8.2330954726232e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,68,1.7724971260121314,2.616174132088834e-70,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,69,1.70387451591044,1.787982000704591e-07,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,70,1.9727422140759434,4.0041507386910727e-87,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,71,1.8210102210460724,8.288362482120242e-71,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,72,1.6789941347536064,1.225842163060594e-17,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,73,2.223988416515685,9.389027287870373e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,74,1.835837279473381,1.12590547517826e-71,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,75,1.8074794456691927,1.0577479283255174e-83,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,76,1.7022211385179808,3.3280666494779246e-205,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,77,1.733266902604413,2.8489275291489377e-133,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,78,2.190387365884307,9.247173499902635e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,79,1.8391187692134783,8.045282457313475e-77,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,80,1.6655195579561026,7.031335443118466e-262,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,81,1.8013827216155631,2.2872087545884303e-187,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,82,1.7536594091327766,1.1566144750248748e-127,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,83,1.707941849517944,8.818078723783736e-188,
bimodal_dtlz4_m2__run9008__g0002__c1,bimodal_dtlz4_m2,bimodal_bad,DTLZ4 (M=2),population_before,84,1.470775978348128,7.349885941609636e-21,
