cycle_key,case_id,panel_role,display_label,child_index,parent_distance_obj,mother_mutated,selected_child,selected_child_fitness_after_env,child_pf_distance,best_parent_pf_distance,delta_to_pf,child_outcome,mother_f1,mother_f2,father_f1,father_f2,child_f1,child_f2,mother_f3,father_f3,child_f3
positive_wfg3_m3__run9010__g0147__c1,positive_wfg3_m3,positive,WFG3 (M=3),9,6.202733935084636,True,False,,0.044484036572182806,0.04520568552142427,-0.0007216489492414616,beneficial,0.08935995499182472,0.12944707515277054,0.999835255502616,2.1609303057138605,0.08467471516936922,0.12132976435924187,5.84428521487355,0.05481037853827243,5.8661214043885215
positive_wfg3_m3__run9010__g0147__c1,positive_wfg3_m3,positive,WFG3 (M=3),10,3.5777158738590917,True,False,,0.2548275432560687,0.08098220386413046,0.17384533939193825,harmful,0.9457145561444509,0.9736223259567149,0.999835255502616,2.1609303057138605,1.246582294432456,1.8782036581254173,3.4293357651918255,0.05481037853827243,0.12378941566344323
positive_wfg3_m3__run9010__g0147__c1,positive_wfg3_m3,positive,WFG3 (M=3),11,5.913219268325056,True,False,,1.9896415134904335,0.043562323300945116,1.9460791901894883,harmful,2.9470553487587674,1.0242373954457573,0.05262618811399193,0.05262618811399193,2.9234956018224487,1.035979128155592,0.9885948285065888,6.052626188113992,0.976802241452321
positive_wfg3_m3__run9010__g0147__c1,positive_wfg3_m3,positive,WFG3 (M=3),12,5.218311996252221,True,False,,0.042751632184708406,0.04451333080246975,-0.0017616986177613411,beneficial,0.2364323461208303,0.45833043807411994,0.999835255502616,2.1609303057138605,0.23914140912752152,0.46540769035405083,4.928120319316758,0.05481037853827243,4.896836934637307
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),1,4.238885511212628,False,False,,8.013393914127312e-07,9.940974064662404e-07,-1.9275801505350923e-07,beneficial,1.181595612562605e-08,4.000000011815956,1.9957600686148291,0.260335297853687,4.105215484833609e-07,4.000000410521548,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),2,4.1054723517015725,False,True,0.4668130146617336,0.00021946710286347446,0.00018975422359425974,2.971287926921472e-05,harmful,0.0782826306232278,3.9969347532112476,1.9916755076745725,0.3646034180168361,1.991675500184138,0.3646034120276064,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),3,2.70541359657955,False,False,,4.549728766827491e-05,0.00021946596510382635,-0.00017396867743555143,beneficial,1.3298686917296954,2.987821759468115,1.9916755076745725,0.3646034180168361,1.244083742624807,3.1321395156015583,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),4,2.4275714206097487,False,False,,0.0002192842649322432,0.00021946596510382635,-1.8170017158315103e-07,beneficial,1.4602345973740742,2.7332894590573558,1.9916755076745725,0.3646034180168361,1.991675995344599,0.3646042410141929,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),5,2.4905312948222686,False,False,,0.0001497558369809434,0.00022380847467830183,-7.405263769735842e-05,beneficial,1.4845786106707555,2.697842148622164,1.9957600686148291,0.260335297853687,1.5051769067889704,2.6339695359311297,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),6,2.6139277274463955,False,True,0.4557295877303883,5.8065306110228996e-05,0.00021844690336455142,-0.0001603815972543224,beneficial,1.4232253115536402,2.810790574126918,1.9957600686148291,0.260335297853687,1.4233141579515636,2.8101644318644965,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),7,2.7716743336824714,False,False,,0.00023114506475136945,0.00021946596510382635,1.16790996475431e-05,harmful,1.2955603943188851,3.047438180157801,1.9916755076745725,0.3646034180168361,1.2714040993855624,3.087741701231749,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),8,2.5958305975172133,False,True,0.4691377066021381,0.00017408462543519953,0.00021946596510382635,-4.538133966862682e-05,beneficial,1.3843217525991647,2.8883819160634405,1.9916755076745725,0.3646034180168361,1.9868514028603028,0.46381809467660107,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),9,4.022534024459995,True,False,,0.004413278760835482,0.00012376686444146406,0.004289511896394018,harmful,1.9869651167658486,0.45607170233922156,0.0782826306232278,3.9969347532112476,1.9955640917384079,0.4608996724132141,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),10,4.058018468069414,True,False,,8.905194108723024e-05,0.00018975422359425974,-0.0001007022825070295,beneficial,1.9891060549152102,0.4169532269503236,0.0782826306232278,3.9969347532112476,0.0802386079762512,3.996779600349477,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),11,2.4624310468192747,True,False,,0.00011665345701165612,0.00021946596510382635,-0.00010281250809217023,beneficial,1.4456049411881198,2.7657226563631188,1.9916755076745725,0.3646034180168361,1.4482844084284867,2.758607751711821,,,
positive_wfg7_m2__run9023__g0942__c1,positive_wfg7_m2,positive,WFG7 (M=2),12,2.8116856631552327,True,False,,3.3868589295171405e-05,0.00021946596510382635,-0.00018559737580865494,beneficial,1.2742704456968208,3.08322554060787,1.9916755076745725,0.3646034180168361,1.9870731945772695,0.4542590916690097,,,
